movie_id,genre_id,genre_name
792,18,드라마
792,10752,전쟁
792,28,액션
2493,12,모험
2493,10751,가족
2493,14,판타지
2493,35,코미디
2493,10749,로맨스
9023,37,서부
9023,16,애니메이션
9023,12,모험
9023,35,코미디
9023,10751,가족
9023,18,드라마
637649,28,액션
637649,80,범죄
637649,53,스릴러
583083,35,코미디
583083,10749,로맨스
522627,35,코미디
522627,80,범죄
522627,28,액션
83666,35,코미디
83666,18,드라마
83666,10749,로맨스
508439,10751,가족
508439,16,애니메이션
508439,12,모험
508439,35,코미디
508439,14,판타지
22881,18,드라마
322,53,스릴러
322,80,범죄
322,18,드라마
322,9648,미스터리
773,35,코미디
773,18,드라마
96721,18,드라마
96721,28,액션
9552,27,공포
76600,878,SF
76600,12,모험
76600,28,액션
414906,80,범죄
414906,9648,미스터리
414906,53,스릴러
466282,35,코미디
466282,10749,로맨스
45269,18,드라마
45269,36,역사
82702,14,판타지
82702,28,액션
82702,12,모험
82702,16,애니메이션
82702,35,코미디
82702,10751,가족
399566,28,액션
399566,14,판타지
399566,878,SF
10020,10749,로맨스
10020,10751,가족
10020,16,애니메이션
10020,14,판타지
578,27,공포
578,53,스릴러
578,12,모험
12405,18,드라마
12405,10749,로맨스
242582,80,범죄
242582,18,드라마
242582,53,스릴러
8358,12,모험
8358,18,드라마
162,14,판타지
162,18,드라마
162,10749,로맨스
273248,18,드라마
273248,9648,미스터리
273248,37,서부
44214,18,드라마
44214,53,스릴러
44214,27,공포
177572,12,모험
177572,10751,가족
177572,16,애니메이션
177572,28,액션
177572,35,코미디
269149,16,애니메이션
269149,12,모험
269149,10751,가족
269149,35,코미디
808,16,애니메이션
808,35,코미디
808,14,판타지
808,12,모험
808,10751,가족
9806,28,액션
9806,12,모험
9806,16,애니메이션
9806,10751,가족
100402,28,액션
100402,12,모험
100402,878,SF
767,12,모험
767,14,판타지
675,12,모험
675,14,판타지
675,9648,미스터리
286217,18,드라마
286217,12,모험
286217,878,SF
272,28,액션
272,80,범죄
272,18,드라마
672,12,모험
672,14,판타지
24428,878,SF
24428,28,액션
24428,12,모험
502,18,드라마
502,53,스릴러
502,10752,전쟁
901563,18,드라마
841755,16,애니메이션
841755,28,액션
841755,14,판타지
726759,53,스릴러
726759,36,역사
726759,18,드라마
602063,28,액션
602063,12,모험
602063,18,드라마
650031,10752,전쟁
650031,18,드라마
650031,36,역사
530254,28,액션
530254,9648,미스터리
530254,878,SF
323272,18,드라마
323272,10749,로맨스
843241,16,애니메이션
843241,14,판타지
554590,35,코미디
10227,35,코미디
14282,14,판타지
14282,12,모험
14282,16,애니메이션
539517,14,판타지
539517,16,애니메이션
539517,27,공포
539517,28,액션
22683,18,드라마
11953,28,액션
11953,18,드라마
11953,36,역사
11953,10752,전쟁
877703,28,액션
877703,14,판타지
877703,10770,TV 영화
777,18,드라마
777,36,역사
777,10752,전쟁
423612,18,드라마
423612,53,스릴러
423612,10749,로맨스
770254,16,애니메이션
770254,10751,가족
770254,12,모험
770254,35,코미디
143,18,드라마
143,10752,전쟁
33320,16,애니메이션
33320,18,드라마
33320,10749,로맨스
5544,18,드라마
5544,36,역사
5544,10749,로맨스
609242,35,코미디
609242,53,스릴러
609242,80,범죄
375794,35,코미디
398924,10752,전쟁
398924,18,드라마
677638,16,애니메이션
677638,12,모험
677638,10751,가족
677638,35,코미디
677638,10770,TV 영화
428493,10749,로맨스
428493,18,드라마
5511,80,범죄
5511,53,스릴러
579974,28,액션
579974,18,드라마
113,18,드라마
24480,16,애니메이션
24480,10751,가족
24480,35,코미디
486589,16,애니메이션
486589,10749,로맨스
486589,10751,가족
11697,37,서부
1280,18,드라마
1280,10749,로맨스
1280,80,범죄
136,18,드라마
136,27,공포
144,18,드라마
144,14,판타지
144,10749,로맨스
13855,80,범죄
13855,53,스릴러
13855,28,액션
3114,37,서부
1480,80,범죄
1480,53,스릴러
1480,9648,미스터리
335578,10752,전쟁
335578,18,드라마
335578,36,역사
6844,18,드라마
6844,36,역사
506574,10751,가족
506574,10770,TV 영화
506574,10402,음악
506574,12,모험
506574,14,판타지
303,53,스릴러
303,10749,로맨스
303,9648,미스터리
10775,18,드라마
10775,28,액션
10775,53,스릴러
10775,80,범죄
10775,9648,미스터리
724495,28,액션
724495,18,드라마
724495,36,역사
40662,878,SF
40662,80,범죄
40662,28,액션
40662,16,애니메이션
40662,9648,미스터리
963,9648,미스터리
963,80,범죄
963,53,스릴러
86837,18,드라마
86837,10749,로맨스
873,18,드라마
925,18,드라마
47931,18,드라마
47931,28,액션
47931,80,범죄
826,18,드라마
826,36,역사
826,10752,전쟁
14069,14,판타지
14069,16,애니메이션
14069,18,드라마
14069,878,SF
4977,16,애니메이션
4977,9648,미스터리
4977,878,SF
4977,53,스릴러
262,18,드라마
262,35,코미디
614917,18,드라마
