movie_id,genre_id,genre_name
15689,878,SF
15691,10770,TV 영화
15691,12,모험
15691,878,SF
15696,35,코미디
15696,18,드라마
15696,9648,미스터리
15696,10752,전쟁
15697,18,드라마
15697,10402,음악
15697,10749,로맨스
15698,28,액션
15698,35,코미디
15698,80,범죄
15699,18,드라마
15699,10751,가족
15700,10402,음악
15701,27,공포
15702,18,드라마
15702,35,코미디
15702,10749,로맨스
15703,35,코미디
15705,18,드라마
15705,53,스릴러
15705,10749,로맨스
15706,35,코미디
15706,10749,로맨스
15707,35,코미디
15707,18,드라마
15708,18,드라마
15708,35,코미디
15708,10749,로맨스
15709,35,코미디
15711,27,공포
15711,80,범죄
15711,18,드라마
15711,53,스릴러
15712,18,드라마
15712,10749,로맨스
15713,35,코미디
15714,9648,미스터리
15714,53,스릴러
15714,80,범죄
15714,27,공포
15716,35,코미디
15716,10402,음악
15716,10749,로맨스
15717,35,코미디
15717,18,드라마
15717,10402,음악
15718,16,애니메이션
15718,10751,가족
15719,53,스릴러
15720,18,드라마
15720,10749,로맨스
15722,9648,미스터리
15722,80,범죄
15722,10770,TV 영화
15723,35,코미디
15723,18,드라마
15724,28,액션
15724,35,코미디
15724,14,판타지
15724,27,공포
15725,99,다큐멘터리
15727,18,드라마
15727,10770,TV 영화
15728,18,드라마
15728,10749,로맨스
15729,18,드라마
15730,35,코미디
15730,18,드라마
15732,35,코미디
15733,18,드라마
15733,99,다큐멘터리
15734,35,코미디
15734,10402,음악
15734,10749,로맨스
15736,27,공포
15736,18,드라마
15737,18,드라마
15739,35,코미디
15739,18,드라마
15739,10751,가족
15740,18,드라마
15740,10751,가족
15740,10749,로맨스
15740,10770,TV 영화
15741,18,드라마
15741,53,스릴러
15741,9648,미스터리
15741,27,공포
15742,18,드라마
15742,27,공포
15742,35,코미디
15745,35,코미디
15745,80,범죄
15749,18,드라마
15749,27,공포
15749,53,스릴러
15752,99,다큐멘터리
15753,9648,미스터리
15753,53,스릴러
15755,99,다큐멘터리
15756,99,다큐멘터리
15759,18,드라마
15759,10751,가족
15759,10770,TV 영화
15761,28,액션
15761,80,범죄
15761,18,드라마
15762,27,공포
15762,35,코미디
15762,878,SF
15764,18,드라마
15764,10749,로맨스
15764,10752,전쟁
15765,18,드라마
15765,10402,음악
15765,36,역사
15766,28,액션
15766,12,모험
15766,878,SF
15767,28,액션
15767,12,모험
15767,878,SF
15767,14,판타지
15767,53,스릴러
15768,35,코미디
15770,28,액션
15770,10752,전쟁
15771,18,드라마
15771,80,범죄
15772,18,드라마
15772,10749,로맨스
15773,35,코미디
15773,10749,로맨스
15774,18,드라마
15775,14,판타지
15775,18,드라마
15775,10749,로맨스
15776,18,드라마
15777,18,드라마
15781,18,드라마
15781,28,액션
15781,53,스릴러
15782,99,다큐멘터리
15785,28,액션
15785,12,모험
15785,35,코미디
15785,878,SF
15787,35,코미디
15788,35,코미디
15789,10749,로맨스
15789,16,애니메이션
15789,10751,가족
15789,35,코미디
15789,12,모험
15791,28,액션
15792,35,코미디
15792,10749,로맨스
15794,80,범죄
15794,18,드라마
15794,53,스릴러
15795,18,드라마
15795,35,코미디
15797,28,액션
15800,99,다큐멘터리
15801,28,액션
15801,80,범죄
15801,18,드라마
15802,18,드라마
15803,18,드라마
15804,80,범죄
15804,18,드라마
15804,10749,로맨스
15805,16,애니메이션
15805,28,액션
15805,80,범죄
15806,53,스릴러
15807,28,액션
15807,18,드라마
15807,36,역사
15807,10752,전쟁
15809,80,범죄
15809,18,드라마
15810,80,범죄
15810,18,드라마
15810,9648,미스터리
15810,10749,로맨스
15811,35,코미디
15813,28,액션
15813,18,드라마
15813,10752,전쟁
15815,18,드라마
15816,18,드라마
15816,35,코미디
15817,99,다큐멘터리
15819,35,코미디
15820,18,드라마
15820,53,스릴러
15821,53,스릴러
15821,28,액션
15821,18,드라마
15822,53,스릴러
15822,18,드라마
15823,10751,가족
15823,18,드라마
15824,18,드라마
15825,18,드라마
15825,35,코미디
15826,27,공포
15826,18,드라마
15827,53,스릴러
15828,18,드라마
15829,35,코미디
15830,18,드라마
15831,53,스릴러
15831,27,공포
15831,9648,미스터리
15833,35,코미디
15834,18,드라마
15834,53,스릴러
15835,28,액션
15835,18,드라마
15836,28,액션
15836,35,코미디
15836,18,드라마
15837,18,드라마
15837,53,스릴러
15838,10751,가족
15838,16,애니메이션
15838,35,코미디
15839,18,드라마
15840,18,드라마
15840,80,범죄
15842,18,드라마
15842,10749,로맨스
15843,18,드라마
15843,27,공포
15843,53,스릴러
15844,35,코미디
15845,35,코미디
15845,18,드라마
15846,27,공포
15846,37,서부
15847,99,다큐멘터리
15848,99,다큐멘터리
15849,27,공포
15849,18,드라마
15849,14,판타지
15850,18,드라마
15850,10749,로맨스
15851,35,코미디
15851,27,공포
15854,16,애니메이션
15854,10751,가족
15854,28,액션
15855,27,공포
15855,10749,로맨스
15855,18,드라마
15855,10402,음악
15856,27,공포
15856,80,범죄
15856,9648,미스터리
15858,10770,TV 영화
15858,28,액션
15858,878,SF
15858,53,스릴러
15859,18,드라마
15859,10749,로맨스
15860,28,액션
15860,53,스릴러
15861,80,범죄
15861,9648,미스터리
15861,53,스릴러
15861,10770,TV 영화
15864,18,드라마
15864,35,코미디
15864,10749,로맨스
15865,53,스릴러
15865,18,드라마
15866,35,코미디
15867,18,드라마
15869,18,드라마
15869,10770,TV 영화
15872,35,코미디
15873,36,역사
15873,10752,전쟁
15873,28,액션
15875,12,모험
15875,35,코미디
15875,10749,로맨스
15876,10752,전쟁
15877,28,액션
15877,12,모험
15877,16,애니메이션
15877,10752,전쟁
15877,878,SF
15879,35,코미디
15888,14,판타지
15888,18,드라마
15888,35,코미디
15888,10749,로맨스
15888,10751,가족
15894,99,다큐멘터리
15895,28,액션
15895,14,판타지
15898,10751,가족
15898,16,애니메이션
15898,35,코미디
15900,99,다큐멘터리
15900,27,공포
15901,99,다큐멘터리
15901,27,공포
15902,99,다큐멘터리
15902,27,공포
15903,99,다큐멘터리
15903,27,공포
15904,99,다큐멘터리
15904,27,공포
15906,16,애니메이션
15906,10751,가족
15906,10749,로맨스
15907,12,모험
15907,18,드라마
15907,10751,가족
15908,10749,로맨스
15908,10770,TV 영화
15908,35,코미디
15909,14,판타지
15909,10751,가족
15909,35,코미디
15910,878,SF
15910,12,모험
15911,35,코미디
15911,18,드라마
15912,80,범죄
15912,18,드라마
15912,53,스릴러
15913,80,범죄
15913,18,드라마
15913,53,스릴러
15914,35,코미디
15914,10749,로맨스
15915,18,드라마
15916,16,애니메이션
15916,14,판타지
15916,9648,미스터리
